0,91,1058,0,0,24,0.4629,
0,92,1079,0,0,25,0.4677,
0,93,870,0,0,25,0.4753,
0,94,766,0,0,25,0.4762,
0,95,784,0,0,26,0.4837,
0,91,59,0,0,31,0.3958,
0,92,55,0,0,31,0.3958,
0,93,67,0,0,31,0.3958,
0,94,90,0,0,30,0.3914,
0,95,105,0,0,31,0.3975,
1,91,-74,0,0,-18,-0.1831,
1,92,17,0,0,-18,-0.1804,
1,93,-584,0,0,-21,-0.1914,
1,94,-577,0,0,-20,-0.2058,
1,95,-570,0,0,-20,-0.2186,
0,91,-623,0,0,13,0.2366,
0,92,-598,0,0,14,0.2461,
0,93,-506,0,0,18,0.2671,
0,94,-618,0,0,18,0.2671,
0,95,-614,0,0,18,0.2671,
1,91,438,0,0,11,0.0519,
1,92,439,0,0,11,0.0578,
1,93,442,0,0,11,0.0617,
1,94,448,0,0,11,0.0658,
1,95,452,0,0,11,0.0727,
1,91,-86,0,0,-31,-0.5635,
1,92,-108,0,0,-31,-0.5687,
1,93,-236,0,0,-32,-0.5697,
1,94,-248,0,0,-33,-0.5686,
1,95,-160,0,0,-35,-0.5669,
1,91,-268,0,0,-6,-0.0838,
1,92,-255,0,0,-6,-0.0913,
1,93,-242,0,0,-6,-0.0986,
1,94,-217,0,0,-6,-0.1061,
1,95,-194,0,0,-6,-0.1137,
0,91,676,0,0,17,0.3241,
0,92,595,0,0,16,0.3212,
0,93,1128,0,0,15,0.3203,
0,94,1157,0,0,15,0.328,
0,95,1269,0,0,14,0.331,
0,91,42,0,0,19,0.6082,
0,92,42,0,0,19,0.6031,
0,93,43,0,0,16,0.5974,
0,94,136,0,0,16,0.5929,
0,95,129,0,0,17,0.5967,
1,91,92,0,0,-7,0.0598,
1,92,-524,0,0,-7,0.056,
1,93,-646,0,0,-7,0.0483,
1,94,-664,0,0,-7,0.0406,
1,95,-682,0,0,-7,0.0328,
1,91,-184,0,0,-15,-0.3998,
1,92,36,0,0,-18,-0.4149,
1,93,40,0,0,-20,-0.4139,
1,94,44,0,0,-20,-0.4139,
1,95,40,0,0,-20,-0.4139,
1,91,-363,0,0,-25,-0.3663,
1,92,-850,0,0,-25,-0.3786,
1,93,-942,0,0,-27,-0.3884,
1,94,-933,0,0,-32,-0.4008,
1,95,-955,0,0,-31,-0.4127,
1,91,468,0,0,-33,-0.4854,
1,92,332,0,0,-33,-0.4756,
1,93,305,0,0,-33,-0.4676,
1,94,269,0,0,-32,-0.4579,
1,95,215,0,0,-33,-0.4572,
0,91,411,0,0,9,0.0144,
0,92,443,0,0,9,0.0144,
0,93,672,0,0,9,0.0144,
0,94,574,0,0,9,0.0144,
0,95,592,0,0,9,0.0144,
1,91,-772,0,0,-12,-0.2778,
1,92,-889,0,0,-12,-0.2748,
1,93,-892,0,0,-12,-0.2719,
1,94,-895,0,0,-12,-0.269,
1,95,-898,0,0,-12,-0.2577,
0,91,92,0,0,11,0.3019,
0,92,-24,0,0,11,0.3053,
0,93,-20,0,0,11,0.3037,
0,94,-16,0,0,12,0.3016,
0,95,-12,0,0,14,0.2995,
0,91,-676,0,0,9,0.1279,
0,92,-660,0,0,9,0.1279,
0,93,-504,0,0,9,0.1244,
0,94,-456,0,0,9,0.1244,
0,95,-60,0,0,9,0.1244,
0,91,316,0,0,26,0.4928,
0,92,339,0,0,26,0.4928,
0,93,350,0,0,26,0.4928,
0,94,361,0,0,26,0.4928,
0,95,374,0,0,26,0.4928,
1,91,-638,0,0,-10,-0.2006,
1,92,-647,0,0,-11,-0.2165,
1,93,-643,0,0,-12,-0.2275,
1,94,-617,0,0,-13,-0.2401,
1,95,-582,0,0,-13,-0.25,
1,91,-799,0,0,-20,-0.228,
1,92,-799,0,0,-19,-0.223,
1,93,-780,0,0,-19,-0.218,
1,94,-780,0,0,-19,-0.218,
1,95,-871,0,0,-19,-0.218,
0,91,237,0,0,18,0.4952,
